ID,SENTENCE,judgement1,judgement2,judgement3,judgement4,judgement5,judgement6,judgement7,judgement8,judgement9,judgement10,judgement11,judgement12,judgement13,judgement14,judgement15,judgement16,judgement17,judgement18,judgement19,judgement20
951586601,"The Tokyo Stock Price Index (Topix) of all issues listed in the First Section, which gained 22.78 points Thursday, was up 14.06 points, or 0.53 %, at 2679.72.",6,2,2,4,3,4,6,4,2,5,4,4,3,5,2,5,6,5,6,3
951587389,"For one thing, Digital, Maynard, Mass., has sold fewer machines.",1,1,1,1,2,4,1,1,1,1,1,3,1,1,1,3,3,1,1,1
951587230,"At the current price, the USAir holding represents 9 % of all the assets that Mr. Steinhardt manages.",1,1,2,2,1,4,2,3,3,3,5,2,2,5,3,4,3,1,2,4
951587572,But advancing issues on the Big Board were ahead of decliners 784 to 700.,3,5,4,5,6,2,2,4,2,5,2,2,5,4,4,3,2,4,3,1
951587018,But General Motors dropped 1 7/8 to 44 7/8.,1,1,2,1,4,2,2,4,2,1,3,2,1,3,6,1,6,2,5,3
951587228,"But he flies for Federal Express Corp., perhaps the closest thing in corporate America to the Green Berets.",2,4,1,5,1,2,4,3,2,3,2,3,4,5,2,2,2,6,5,6
951587452,"But by the time Solidarity took office in September, the damage was done.",2,2,2,2,1,2,1,1,2,1,3,3,1,1,2,1,5,4,2,2
951587142,The IMF has several reasons for requesting the increase.,1,1,1,1,1,1,1,3,4,5,1,2,2,2,2,1,1,2,3,1
951586623,"The first part, consisting of $ 2.5 million of 11 1/4 % secured equipment certificates due June 15, 1990, was priced at 98.481 with a yield to maturity of 13.75 %.",7,3,3,3,4,3,4,4,6,5,3,4,3,6,4,6,7,2,5,3
951587388,"TVX owns five stations, including WTXF, a Fox affiliate, in Philadelphia.",1,1,1,2,1,2,1,2,1,1,1,2,1,3,4,1,1,5,4,2
951586814,"WEIRTON STEEL Corp. said it completed a $ 300 million sale of 10-year notes, the final step in the 1984 buy-out of the company from National Steel Corp.",5,2,2,3,2,3,2,5,4,4,4,4,3,5,3,2,3,2,5,2
951586560,"In other European markets, share prices closed sharply higher in Frankfurt and Zurich and posted moderate rises in Stockholm, Amsterdam and Milan.",4,6,7,2,4,6,2,2,2,1,3,3,4,3,3,2,4,6,6,1
951587168,The pound strengthened to $ 1.5795 from $ 1.5765.,2,1,2,1,2,1,2,2,1,1,2,2,1,1,3,2,2,2,2,1
951586996,American Home Products Corp. proposes to acquire the company.,2,2,1,1,1,2,3,1,4,1,1,2,1,1,3,2,2,2,2,2
951586367,"MacMillan Bloedel, a Vancouver, British Columbia, forest products concern, said the 8.1 % loan is due Oct. 16, 1996.",3,2,1,2,2,3,3,5,2,1,3,5,2,3,2,3,4,4,4,1
951586508,"Shaw Industries, which agreed to acquire Armstrong World Industries' carpet operations for an undisclosed price, rose 2 1/4 to 26 1/8.",6,2,2,2,2,5,3,3,2,4,5,4,4,3,4,3,3,5,2,2
951586402,"Last October, Quebecor bought 23 Canadian printing plants from BCE Inc., a Montreal telecommunications, manufacturing, energy and real estate company.",2,2,1,2,2,2,6,5,3,3,4,4,6,2,1,5,4,5,6,5
951586593,"William Kaiser, president of the Kaiser Financial Group in Chicago, said the decline was almost certainly influenced by the early sell-off in the stock market, which partly reflected a weakening economy.",5,3,7,2,5,7,4,3,4,1,3,5,3,2,5,7,1,6,1,4
951586556,"Mr. Wakeman was vice president of the instrument and controls division of closely held Omega Engineering Inc., another company controlled by Mr. Hollander.",4,2,2,1,3,5,2,3,4,4,5,2,3,6,3,5,4,2,2,4
951586864,"Although Petrie Stores has considered seeking to acquire the remaining equity of Deb Stores, it has no current intention to pursue such a possibility, the filing said.",7,7,2,6,1,4,3,5,5,4,6,6,3,5,3,2,5,6,6,5
951586970,"The initial bond offering by the new government agency, which was created to help rescue the nation's troubled thrifts, isn't expected to see robust demand.",2,2,1,3,2,3,5,2,3,4,5,3,4,5,2,2,1,4,2,4
951587133,"Bonds: Shearson Lehman Hutton Treasury index 3406.31, off",4,1,1,1,3,3,3,6,2,3,7,4,3,5,3,7,1,6,3,6
951586552,"In 1987, an average 19.7 % of Big Board volume was retail business, with the monthly level never more than 21.4 %.",5,2,1,2,3,5,1,3,4,3,4,4,3,3,2,5,2,2,3,4
951586492,"But to avoid the risk of rejection, the group doesn't plan to submit the plan formally at a UAL board meeting today.",2,2,1,2,1,2,3,3,3,4,4,2,2,3,2,3,3,3,1,3
951586891,"Yesterday, the Dow Jones Industrial Average did a now familiar dance: It plunged 60.25 points before lunch, with most of the drop occurring in 25 minutes.",6,1,4,5,1,2,1,3,3,6,1,6,5,2,1,6,5,4,5,7
951586923,"The key Financial Times-Stock Exchange 100-share index ended 10.2 points lower at 2179.1, above its intraday low of 2176.9, but off the day's high of 2189.",4,3,1,2,3,3,5,5,3,2,5,4,6,3,4,6,5,7,6,1
951587536,"In national over-the-counter trading yesterday, US Facilities closed at $ 3.625, unchanged.",3,2,2,2,3,2,2,3,2,3,2,3,3,3,1,3,4,1,4,2
951587040,But the complex language isn't the only reason.,1,2,1,1,1,2,1,2,6,1,1,1,2,2,1,1,1,4,3,1
951587540,"The bonds are subject to federal taxation in the U.S., including income taxes.",5,2,2,1,3,4,1,1,1,1,3,3,2,2,2,4,1,3,1,1
951587519,"Sears, Roebuck & Co. is struggling as it enters the critical Christmas season.",1,1,1,2,2,3,4,1,2,1,1,2,1,1,1,2,1,1,1,3
951587383,"Loews, the parent of CNA Financial, rose 1 3/8 to 123 1/8.",2,6,4,2,2,1,3,5,3,2,3,5,4,2,4,4,4,5,1,3
951586677,"And powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15 %, until the restriction expires on Dec. 31, 1990.",1,5,3,3,3,4,5,5,6,3,3,3,6,3,5,4,4,6,6,3
951586400,"COHERENT INC., Palo Alto, laser maker, annual sales of $ 159 million, was closed yesterday but expects to reopen today.",2,1,2,1,2,2,3,5,2,3,3,2,4,4,4,5,3,3,5,5
951586464,"But one clear problem during the coup attempt was that the NSC staffer most experienced in Latin America, Everett Briggs, was gone.",2,2,1,2,2,1,5,2,1,4,3,4,3,3,2,2,2,5,4,2
951586544,"Besides money, criminals have also used computers to steal secrets and intelligence, the newspaper said, but it gave no more details.",1,2,2,1,2,1,2,5,3,2,3,3,3,4,4,1,3,1,3,1
951586420,"The index, which uses a base of 1981 as 100, was calculated at 140.91 points in October, from 140.74 in September.",5,2,3,3,5,6,3,1,4,4,4,4,3,3,5,6,4,5,7,4
951587472,"Ekco continues to seek further acquisitions in the consumer-products industry, Mr. Stein said.",2,6,6,2,1,3,5,1,2,1,2,3,2,5,1,5,1,2,2,6
951586380,"United Parcel Service, Greenwich, Conn., said its operations in the San Francisco area have been reduced to 40 % of normal.",3,5,2,4,1,2,1,2,1,6,1,5,6,2,1,5,2,3,4,2
951586524,"But the judge denied a request by the former national security adviser, who faces five criminal charges, to seek documents from Bush.",1,2,1,2,1,5,4,1,3,2,2,3,2,3,2,2,1,2,4,5
951586641,"Prospect, a New York-based leveraged buy-out firm, also agreed to invest $ 15 million in Recognition, which in turn agreed to repurchase as much as $ 20 million of its stock.",4,6,5,2,5,5,6,4,3,2,1,6,6,6,3,4,3,4,3,6
951586900,"A corporation that wants to sell stock or bonds goes to a Wall Street firm, which purchases the securities outright, accepting the financial risk of finding buyers.",3,1,4,7,3,4,2,4,2,5,2,5,4,3,1,5,5,4,2,3
951587112,Tokyo's Nikkei index fell 84.15 points to 35442.40.,3,1,1,3,1,1,2,1,5,2,5,2,3,3,2,2,4,1,1,1
951587526,"Trading in futures and options, some people believe, can add to volatility.",6,1,1,2,2,3,1,1,1,2,2,2,3,3,2,2,1,6,2,1
951587102,"Some 4,300 institutions are part of the pension fund.",2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1
951587243,"But Sotheby's, Christie's and the National Association of Antique Dealers are still trying to get theirs.",4,1,2,2,2,2,2,3,2,2,3,4,3,1,2,2,5,3,1,2
951586419,"H&R BLOCK Inc. had net income of $ 100.2 million, or $ 1.90 a share, in the fiscal year ended April 30.",5,1,2,1,3,2,6,3,3,3,3,3,3,4,2,4,2,4,4,1
951587007,"Also, most of the telecommunications equipment was out.",1,1,2,1,1,3,3,1,1,1,2,2,1,2,1,1,1,1,1,2
951586778,"Millicom said it would build and operate the system in Pakistan with Comvik International AB, part of the Kinnevik group of Sweden, and Arfeen International, Pakistan.",2,2,1,6,3,3,3,3,6,2,6,2,6,4,4,2,4,4,4,6
951587079,At the core of all this stands a hotel.,1,1,2,1,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1
951587318,"In New York Stock Exchange composite trading, Olin closed at $ 58.50 a share, down 25 cents.",4,2,1,2,4,3,3,5,2,2,1,4,2,1,3,4,1,2,3,4
951586690,"He made numerous trips to the U.S. in the early 1980s, but wasn't arrested until 1987 when he showed up as a guest of then-Vice President George Bush at a government function.",1,2,2,2,2,1,3,4,1,4,5,2,2,4,6,2,3,2,3,3
951586944,"Exxon's profitability, like that of many other oil companies, was hurt during the third quarter by declining returns from the chemicals and refining and marketing businesses.",3,2,4,2,3,3,5,5,3,5,3,3,5,4,4,2,4,3,1,4
951586430,"While the proposal won a slight majority, the 51-48 vote was well short of the two-thirds needed to approve changes in the Constitution.",2,2,5,2,4,1,2,2,4,5,2,5,4,1,4,2,1,4,4,5
951587310,"In New York Stock Exchange composite trading yesterday, American Medical closed at $ 23.625, up $ 1.875.",3,2,1,1,3,2,5,2,1,2,4,3,3,3,2,2,5,4,5,2
951587075,Both Philip Morris and Backer Spielvogel declined to comment.,1,1,1,1,1,3,1,2,3,1,1,1,2,1,1,3,1,2,1,1
951586633,"Bond dealers said the rates for the long-term tax-exempt New York City bonds were among the highest, as a percentage of Treasury rates, for any New York City issue in recent memory.",2,3,1,2,3,3,4,5,2,1,3,4,5,3,3,4,5,5,4,1
951587562,Merksamer was the first in a series of retail acquisitions made by L.J. Hooker.,2,6,3,1,2,2,1,1,1,1,1,2,4,1,1,2,1,5,5,1
951586418,The baseball commissioner said the third game of the World Series between the Giants and the Athletics would be played Tuesday in Candlestick Park.,1,2,1,1,1,2,2,4,1,3,4,1,3,2,2,4,3,1,2,2
951586379,"Chevron Corp., Amoco Corp., Archer-Daniels-Midland Co., and Eastman Kodak Co. are among the U.S. companies known to be considering such ventures.",3,2,1,3,2,2,3,2,1,5,2,3,3,3,1,4,2,4,3,1
951586525,"By converting an expenditure or loan to a guarantee, the government can ensure the same flow of resources and reduce the current deficit.",5,4,1,3,3,4,3,2,1,3,3,4,3,5,3,2,2,4,1,5
951587122,"Bonds: Shearson Lehman Hutton Treasury index 3416.81, up",5,1,1,2,4,3,6,2,6,1,3,2,2,3,1,2,5,1,3,2
951587320,"In Connecticut, however, most state judges are appointed by the governor and approved by the state legislature.",1,3,3,4,1,3,3,2,1,4,2,3,5,4,5,1,1,2,2,5
951586694,"For the past week or so, traders have been expecting India to buy between 150,000 and 200,000 tons of refined sugar, and there have been expectations of a major purchase by Japan.",2,2,3,2,2,5,2,3,4,3,4,2,6,5,3,5,1,3,3,1
951586712,"He had just resigned, at least in part because of a feud with Assistant Secretary of State Bernard Aronson over the administration's policy on Panama and support for Nicaragua's Contra rebels.",3,4,6,2,5,4,7,3,4,3,2,4,6,4,2,5,3,3,2,3
951587570,But analysts said the rebound didn't remove the cautious mood from the market.,1,2,2,1,1,2,3,3,3,2,4,1,2,4,3,3,2,2,1,2
951587233,"It is unclear, however, if the machinists would support a majority stake, as the pilots want.",1,2,2,1,5,2,2,1,2,1,4,1,1,1,1,2,3,2,3,2
951587353,"During the last two hours of trading, the composite almost drew even on the day before slipping again.",3,3,1,1,4,3,2,4,2,2,1,4,1,1,2,3,3,1,3,4
951587051,"Safeco fell 1/8 to 32 5/8 on 462,900 shares.",1,1,3,1,4,2,2,5,2,3,3,1,3,4,4,7,3,5,3,5
951587474,Mr. Wolf and other members of the board declined to comment on the announcement.,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,2,1,1,2
951586857,"In addition, the bank has an option to buy a 30.84 % stake in BIP from Societe Generale after Jan. 1, 1990 at 1,015 francs a share.",4,2,2,2,4,5,2,3,4,3,4,5,3,3,3,4,2,3,3,3
951587304,"On a number of occasions, he adds, he tried to get Warner to buy Guber Peters outright.",1,1,2,1,1,2,2,3,5,2,2,2,3,2,3,1,3,2,1,3
951587448,"After all, 40,000 newcomers a year are settling in the Las Vegas Valley.",1,1,2,1,1,1,1,3,1,5,1,3,2,2,4,2,2,1,2,1
951587502,Manville said it expects the plant to begin operating at the end of 1991.,1,1,1,1,1,2,3,1,3,1,1,3,1,1,2,2,1,1,2,2
951587503,"The brand is No. 7 overall in the cigarette business, Mr. Maxwell said.",2,1,1,1,1,2,2,3,3,2,2,2,4,1,1,4,2,1,2,1
951587568,But the board's decision prompted many to bail out of the stock yesterday.,1,2,1,1,1,1,2,2,3,1,5,3,2,2,1,3,3,1,2,2
951587576,"The guilty pleas would be made solely by Gulf Power, the individuals said.",2,2,1,2,2,3,3,1,1,2,2,1,2,1,2,1,1,1,1,2
951587130,But Ms. McCraw says the magazine is fighting back.,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1
951586605,"Exxon's net income during the third quarter dropped to $ 1.11 billion, or 87 cents a share, from $ 1.22 billion, or 93 cents a share, a year earlier.",4,2,2,2,4,3,5,5,3,4,2,6,2,3,5,4,2,4,6,5
951586401,"For fiscal 1988, Ashland had net of $ 224 million, or $ 4.01 a share, on revenue of $ 7.8 billion.",3,4,5,5,5,6,5,5,4,5,2,6,6,3,5,6,4,5,1,6
951586902,"In all, the Los Angeles-based trust plans to sell its interests in 36 hotels, while the corporation will sell its management interests in 32 of those properties.",1,2,3,1,3,6,2,3,4,5,4,3,3,6,4,3,3,1,4,5
951586610,"Occidental Petroleum's third-quarter net income rose 2.9 % to $ 108 million, or 39 cents a share, from $ 105 million, or 38 cents a share, a year earlier.",5,3,2,3,4,3,5,6,2,3,3,4,2,2,4,4,3,5,5,5
951586554,"But the oil ministers continue to study the plan, and it will probably be the basis for discussion at next month's meeting.",2,5,3,2,2,2,3,1,2,2,1,2,3,2,1,4,1,2,2,4
951586948,"The company, which now holds a 34 % stake in the venture, has indicated that it intends to retain at least a 20 % stake long term.",2,5,2,6,3,1,4,3,3,4,5,1,3,2,6,2,2,4,2,5
951586382,"Leading the pack, Microsoft soared 3 3/4, or 4 %, to a record price of 84 1/4 on 1.2 million shares.",5,2,4,1,3,3,2,3,4,6,2,2,1,4,2,2,3,2,2,3
951586562,"The two companies, both based in San Juan, will form a bank holding company with assets of just over $ 9 billion.",2,1,2,2,2,2,1,2,1,4,1,3,3,3,2,1,4,5,2,4
951587098,"If convicted, they could be sentenced to death.",1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1
951587212,"When the market stabilized, he added, the firm sold the bonds and quickly paid the loans back.",2,3,3,1,3,2,3,3,2,1,2,3,3,3,1,4,1,2,3,3
951586579,"In the nine months, net fell 6.3 % to $ 427.7 million, or $ 3.98 a share, from $ 456.4 million, or $ 4 a share, a year earlier.",6,5,1,7,4,2,5,4,5,4,7,5,2,2,5,4,5,4,2,6
951587121,"Bonds: Shearson Lehman Hutton Treasury index 3426.33, up",5,2,2,1,1,1,2,3,1,2,3,2,3,6,5,2,3,2,4,1
951586453,"The company earned $ 66 million, or $ 1.19 a share, on revenue of $ 2.1 billion in the year-ago fourth quarter.",4,6,2,4,2,2,2,2,5,2,6,6,5,5,2,3,2,3,2,3
951587484,"They are supposed to play the game next Tuesday, in Candlestick Park here.",1,2,2,1,1,1,2,1,1,4,1,1,1,2,2,2,1,3,1,2
951587450,"Robert G. Hodson, 65, retired as chairman but will remain a consultant.",1,1,2,1,2,1,2,1,1,5,1,2,1,3,2,1,1,3,1,2
951586582,"The Office of Thrift Supervision banned B.J. Garman, a former director of the failed Vision Banc Savings Association of Kingsville, Texas, from working in any financial institution insured by the government.",3,3,1,2,3,5,6,2,2,4,5,5,4,5,3,6,4,5,4,1
951586411,"A similar machine already on the market, made by Rank Sintel Ltd., a unit of Rank Organisation, costs about $ 500,000.",1,3,7,1,3,4,6,1,3,2,1,5,4,2,1,3,5,2,5,1
951587511,Apple Computer gained 1 to 48 1/4; Ashton-Tate rose 3/8 to 10 3/8.,3,2,3,1,3,2,5,5,1,3,3,6,3,3,2,2,6,6,1,2
951587505,"The company, citing market conditions, postponed a $ 200 million debt offer.",1,2,2,2,1,4,4,1,2,2,2,3,3,2,2,1,2,2,2,1
951586943,"They, as well as numerous Latin American and East European countries that hope to adopt elements of the Spanish model, are supporting the direction Spain is taking.",2,2,2,2,4,3,3,2,4,3,6,1,2,3,2,4,3,7,4,3
951586366,"In 1990, the issue is expected to be especially close in Alaska, California, Michigan, New York, Pennsylvania and Illinois.",2,2,2,2,1,2,1,1,3,2,2,3,3,2,2,1,3,3,2,2
951587021,"Outokumpu is a mining, trading and construction concern.",1,1,1,2,1,2,1,1,3,3,2,2,2,2,1,2,5,3,1,1
951586971,"The airline had allowed them to move ahead of some union members in seniority following the 1985 strike, a move the union had contested in a previous lawsuit.",2,1,6,4,4,2,1,6,2,6,1,4,5,3,3,5,3,5,3,3
951586913,"Last year, Dentsu's foreign business accounted for less than 10 % of total billings, but the company is aiming at 20 % in the near future.",5,2,2,2,2,5,4,3,5,2,5,2,5,1,2,2,6,1,2,4
951586840,"The company's board approved the repurchase of up to 45 million common shares, or about 26 % of its shares outstanding, through the end of 1992.",5,4,5,2,6,4,3,2,3,5,2,6,5,1,4,2,2,5,2,5
951587058,Sonja Steptoe and David Wilson contributed to this article.,1,1,1,1,1,4,2,1,1,1,3,1,2,1,1,2,1,2,1,1
951587425,"The federal Office of Thrift Supervision approved the conversion last Friday, HomeFed said.",2,2,1,2,1,3,3,4,2,4,1,1,4,2,2,4,1,3,2,3
951587507,"Donaldson, Lufkin & Jenrette placed the stock on its list of recommended issues.",3,2,1,2,2,1,2,2,2,3,2,4,1,3,1,3,3,1,2,4
951586589,"For the third quarter, Rubbermaid earned $ 32.6 million, or 44 cents a share, up 16 % from $ 28.1 million, or 38 cents a share, a year earlier.",1,2,2,2,3,5,4,4,5,2,1,4,6,5,5,2,6,3,4,4
951587336,"By acquiring the shares, Lawrence Group increased its stake in Lawrence Insurance to 93.2 % from 91.2 %.",3,5,2,6,1,2,4,2,3,3,3,2,5,1,4,2,3,6,2,6
951586894,"According to the association's annual report, scheduled to be released today in Warsaw, IATA members haven't posted such a strong performance since the late 1970s.",1,3,1,2,2,2,3,4,5,3,5,2,1,5,6,5,4,2,1,3
951586859,"The transaction, for cash and stock, would represent the biggest European takeover since 1980 for New York-based Marsh & McLennan, the world's largest insurance broker.",2,2,2,2,2,2,4,4,4,4,3,3,4,4,2,5,6,2,5,3
951587060,Traders said a variety of factors triggered the rally.,1,2,1,1,1,1,2,2,4,2,1,2,2,1,1,1,1,1,1,1
951586724,"His assumption is that the underlying profitability rate will go up and the capital assets he bought on the cheap will soon be producing profits, thus restoring the market's faith in them.",1,4,1,3,6,2,5,5,2,2,4,3,6,4,4,4,4,5,5,2
951587504,"For a long time, he ignored baseball altogether, even the sports pages.",1,1,1,1,4,1,2,1,1,1,1,1,3,2,2,1,2,1,1,1
951587494,"The U.S., as the major drug consumer, should lead this joint effort.",1,2,1,1,1,3,2,1,4,2,4,1,1,2,2,1,1,2,1,3
951587524,"He sent out thousands of news releases from his Kensington, Md., office.",1,1,1,1,1,3,1,3,1,1,1,2,2,1,1,3,2,1,2,1
951587523,"In Chicago yesterday, Options Clearing confirmed that it guarantees the Pacific exchange options.",5,2,1,2,1,4,1,3,2,5,2,2,2,1,3,1,1,2,2,3
